transaction_date,voucher_number,ref_number,narration,chart_of_acc_head,account_head_group,Debit,Credit,Voucher_Type,group_no,group_name,_clean_text
2022-08-01,CPV220800310,C-0426,"For Bus,Rickshaw fare",Head Office Cash,Cash-in-Hand,0.0,1650.0000,Payment[Cash],12,group_12,head office cash
2022-08-01,CPV220800311,C-0427,Official Asset Transfer Bill Mr. Anwar Hossain Asst.Manager at Jamuna Zone.,MKT Accommodation Exp.,Marketing Expenses,5120.0,0.0000,Payment[Cash],30,group_30,mkt accommodation exp.
2022-08-01,CPV220800311,C-0427,Official Asset Transfer Bill Mr. Anwar Hossain Asst.Manager at Jamuna Zone.,Head Office Cash,Cash-in-Hand,0.0,5120.0000,Payment[Cash],12,group_12,head office cash
2022-08-01,CPV220800312,C-0428,For Auto Scal Bill.,Stationery Expenses,Printing & Stationery Exp.,2200.0,0.0000,Payment[Cash],52,group_52,stationery expenses
2022-08-01,CPV220800312,C-0428,For Auto Scal Bill.,Head Office Cash,Cash-in-Hand,0.0,2200.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800318,C-0429,Paid to Mr. Moniruzzaman Sr.Officer Admin for M.D. Sir\'s Medicine Purchase bill,Medical & Accidental Exp-MD,Medical & Accidental Exp-Top Management,1700.0,0.0000,Payment[Cash],53,group_53,medical & accidental exp-md
2022-08-02,CPV220800318,C-0429,Paid to Mr. Moniruzzaman Sr.Officer Admin for M.D. Sir\'s Medicine Purchase bill,Head Office Cash,Cash-in-Hand,0.0,1700.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800319,C-0430,"Paid to MR. Rajon Sr.Cook Head Office For M.D. Sir\'s House Bazar Rice,Oil,Butter etc Foods Items Purcahse bill",Current Account with IBS,"Current Account with Directors\', '61700.0000",0.0,Payment[Cash],,26,group_26,current account with ibs
2022-08-02,CPV220800319,C-0430,"Paid to MR. Rajon Sr.Cook Head Office For M.D. Sir\'s House Bazar Rice,Oil,Butter etc Foods Items Purcahse bill",Head Office Cash,Cash-in-Hand,0.0,61700.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800320,C-0431,Paid to Jalalabad Blind Welfare Association Deposit to Prime Bank Ltd.,Current Account with MKR,"Current Account with Directors\', '188000.0000",0.0,Payment[Cash],,29,group_29,current account with mkr
2022-08-02,CPV220800320,C-0431,Paid to Jalalabad Blind Welfare Association Deposit to Prime Bank Ltd.,Head Office Cash,Cash-in-Hand,0.0,188000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800321,C-0432,Paid to Mr. Amirul Haque Mollick Sr. Officer Head Office for Board Meeting Fees 175 th Meeting of QFL Director\'s.(02nd Day of August-2022),Board Meeting Fees,Administrative Expenses,35000.0,0.0000,Payment[Cash],54,group_54,board meeting fees
2022-08-02,CPV220800321,C-0432,Paid to Mr. Amirul Haque Mollick Sr. Officer Head Office for Board Meeting Fees 175 th Meeting of QFL Director\'s.(02nd Day of August-2022),Head Office Cash,Cash-in-Hand,0.0,35000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800322,C-0433,Paid to Mr. Zakir Hossain I.A Head Office for Mr. Giyash Uddin Sr. Officer Credit Control for Medical Support Bill (Father),Health Policy Expense,Staff Welfare Expenses,12000.0,0.0000,Payment[Cash],15,group_15,health policy expense
2022-08-02,CPV220800322,C-0433,Paid to Mr. Zakir Hossain I.A Head Office for Mr. Giyash Uddin Sr. Officer Credit Control for Medical Support Bill (Father),Head Office Cash,Cash-in-Hand,0.0,12000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800323,C-0434,Paid to MR. Anwar Hossain for Battery Taster Purchase bill from M/S. Bismillah Electric Works.,Repairs & Maint-Electrical,Fac Repairs Maintenance,11000.0,0.0000,Payment[Cash],3,group_3,repairs & maint-electrical
2022-08-02,CPV220800323,C-0434,Paid to MR. Anwar Hossain for Battery Taster Purchase bill from M/S. Bismillah Electric Works.,Head Office Cash,Cash-in-Hand,0.0,11000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800324,C-0435,"MIS Floor tk. 36,109/-, Procurement Floor tk. 10,704/- & Commercial Floor tk. 17,442/- For the Month of July-2022",Electricity Bill (Off-7),Electricity Bill,64255.0,0.0000,Payment[Cash],55,group_55,electricity bill
2022-08-02,CPV220800324,C-0435,"MIS Floor tk. 36,109/-, Procurement Floor tk. 10,704/- & Commercial Floor tk. 17,442/- For the Month of July-2022",Head Office Cash,Cash-in-Hand,0.0,64255.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800325,C-0436,"For the Month of  July-2022.(MR. A.M. Hyder Hussain) Plot # 05,Road # 56,F # 3 C, Gulshan-2",Electricity Bill-VC,Utility Expense of VC,1831.0,0.0000,Payment[Cash],55,group_55,electricity bill-vc
2022-08-02,CPV220800325,C-0436,"For the Month of  July-2022.(MR. A.M. Hyder Hussain) Plot # 05,Road # 56,F # 3 C, Gulshan-2",Head Office Cash,Cash-in-Hand,0.0,1831.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800326,C-0437,"For the Month of  July-2022. Plot # 05 ,Road # 56,F # 4 A, Gulshan-2",Electricity Bill-VC,Utility Expense of VC,29741.0,0.0000,Payment[Cash],55,group_55,electricity bill-vc
2022-08-02,CPV220800326,C-0437,"For the Month of  July-2022. Plot # 05 ,Road # 56,F # 4 A, Gulshan-2",Head Office Cash,Cash-in-Hand,0.0,29741.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800327,C-0438,"Paid to Mr. Tariqul Islam AGM Admin QFL Head Office for Mr. Uzayr Hafiz Sir Directors Sales & Marketing HO. Air Ticket bill TK. 6,998/- from US-BANGLA Airlines & Mr. Abu Sayed Joarder AGM Commercial Deptt. Air Ticket bill from NOVOAIR TK. 12,400/-",Travelling Allow-Inland,Administrative Expenses,19398.0,0.0000,Payment[Cash],51,group_51,travelling allow-inland
2022-08-02,CPV220800327,C-0438,"Paid to Mr. Tariqul Islam AGM Admin QFL Head Office for Mr. Uzayr Hafiz Sir Directors Sales & Marketing HO. Air Ticket bill TK. 6,998/- from US-BANGLA Airlines & Mr. Abu Sayed Joarder AGM Commercial Deptt. Air Ticket bill from NOVOAIR TK. 12,400/-",Head Office Cash,Cash-in-Hand,0.0,19398.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800328,C-0439,"Paid to Mr. Omar Faruk For the Month Of July-2022 TK. 31,500/- each MIS,Procurement & Commercial Dept. Of QFL.",Apt. Service Charge-Office-07,Water Bill,31500.0,0.0000,Payment[Cash],47,group_47,apt. service charge-office-
2022-08-02,CPV220800328,C-0439,"Paid to Mr. Omar Faruk For the Month Of July-2022 TK. 31,500/- each MIS,Procurement & Commercial Dept. Of QFL.",Head Office Cash,Cash-in-Hand,0.0,31500.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800329,C-0440,Paid to MR. Maruf Ex.Officer Admin Head Office QFL For d kash Load Purpose.,Current Account with MKR,"Current Account with Directors\', '10000.0000",0.0,Payment[Cash],,29,group_29,current account with mkr
2022-08-02,CPV220800329,C-0440,Paid to MR. Maruf Ex.Officer Admin Head Office QFL For d kash Load Purpose.,Head Office Cash,Cash-in-Hand,0.0,10000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800330,C-0441,Paid to  Sheikh Sadia Noushin Deposit to DBBL,Current Account with IBS,"Current Account with Directors\', '6000.0000",0.0,Payment[Cash],,26,group_26,current account with ibs
2022-08-02,CPV220800330,C-0441,Paid to  Sheikh Sadia Noushin Deposit to DBBL,Head Office Cash,Cash-in-Hand,0.0,6000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800331,C-0443,Paid to MR. Liton Uddin For DMD Sir\'s Car DM-GA-25-8561 Tax Token Fees & AIT Bill Purpose.,Current Account with SMF,"Current Account with Directors\', '30802.0000",0.0,Payment[Cash],,29,group_29,current account with smf
2022-08-02,CPV220800331,C-0443,Paid to MR. Liton Uddin For DMD Sir\'s Car DM-GA-25-8561 Tax Token Fees & AIT Bill Purpose.,Head Office Cash,Cash-in-Hand,0.0,30802.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800332,C-0444,Paid to Mr. Faruk Hossain Sr. Driver Head Office for Car Fresh Note Purpose.,Current Account with Basir Rahman,"Current Account with Directors\', '2000.0000",0.0,Payment[Cash],,11,group_11,current account with basir rahman
2022-08-02,CPV220800332,C-0444,Paid to Mr. Faruk Hossain Sr. Driver Head Office for Car Fresh Note Purpose.,Head Office Cash,Cash-in-Hand,0.0,2000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800333,C-0445,"For, Household Exp",Current Account with IBS,"Current Account with Directors\', '200000.0000",0.0,Payment[Cash],,26,group_26,current account with ibs
2022-08-02,CPV220800333,C-0445,"For, Household Exp",Head Office Cash,Cash-in-Hand,0.0,200000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800334,C-0446,"For Lemon,Ginger,Egg,Guava etc Purchase bill & Tiffin bill",HO Canteen Expenses,Canteen Expenses,5148.0,0.0000,Payment[Cash],5,group_5,ho canteen expenses
2022-08-02,CPV220800334,C-0446,"For Lemon,Ginger,Egg,Guava etc Purchase bill & Tiffin bill",Head Office Cash,Cash-in-Hand,0.0,5148.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800335,C-0447,"For Photocopy,Scan/Email bill",Office Maintenance (HO-1),Office Maintenance,432.0,0.0000,Payment[Cash],41,group_41,office maintenance
2022-08-02,CPV220800335,C-0447,"For Photocopy,Scan/Email bill",Head Office Cash,Cash-in-Hand,0.0,432.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800336,C-0448,For Courier bill,Postage & Courier,Administrative Expenses,50.0,0.0000,Payment[Cash],36,group_36,postage & courier
2022-08-02,CPV220800336,C-0448,For Courier bill,Head Office Cash,Cash-in-Hand,0.0,50.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800337,C-0449,For Car Servicing bill & Mum Water Purchase bill,Car Maintenance-Discovery No.11-8701,Car Maintenance-General,1200.0,0.0000,Payment[Cash],56,group_56,car maintenance-discovery no. -
2022-08-02,CPV220800337,C-0449,For Car Servicing bill & Mum Water Purchase bill,Car Maintenance-General,Car Maintenance-General,610.0,0.0000,Payment[Cash],56,group_56,car maintenance-general
2022-08-02,CPV220800337,C-0449,For Car Servicing bill & Mum Water Purchase bill,Head Office Cash,Cash-in-Hand,0.0,1810.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800338,C-0450,"For Bus,Rickshaw fare",Conveyance Allowances,Administrative Expenses,1550.0,0.0000,Payment[Cash],42,group_42,conveyance allowances
2022-08-02,CPV220800338,C-0450,"For Bus,Rickshaw fare",Head Office Cash,Cash-in-Hand,0.0,1550.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800339,C-0451,For Car Parking bill & Octane Filling bill,Car Maintenance-General,Car Maintenance-General,7950.0,0.0000,Payment[Cash],56,group_56,car maintenance-general
2022-08-02,CPV220800339,C-0451,For Car Parking bill & Octane Filling bill,Mkt Fuel Exp.[Probox No.22-0839],Mkt Car Fuel Expenses,3190.0,0.0000,Payment[Cash],43,group_43,mkt fuel exp.
2022-08-02,CPV220800339,C-0451,For Car Parking bill & Octane Filling bill,Fuel Exp.No.6050[Covered Van],Fuel Expenses-General,3100.0,0.0000,Payment[Cash],43,group_43,fuel exp.no.
2022-08-02,CPV220800339,C-0451,For Car Parking bill & Octane Filling bill,Toll Expenses,Administrative Expenses,160.0,0.0000,Payment[Cash],37,group_37,toll expenses
2022-08-02,CPV220800339,C-0451,For Car Parking bill & Octane Filling bill,Head Office Cash,Cash-in-Hand,0.0,14400.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800340,C-0452,Personal Exp,Current Account with SH,"Current Account with Directors\', '48000.0000",0.0,Payment[Cash],,38,group_38,current account with sh
2022-08-02,CPV220800340,C-0452,Personal Exp,Head Office Cash,Cash-in-Hand,0.0,48000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800341,C-0453,"Paid to MR. Sheikh Jubair For Advance Petty Cash TK. 13,000/- for Fertility Improvement Project. (Hydrophonic Operational Cost)",Adv Ag R&D Project-B\'baria,Advance Agt CWIP,13000.0,0.0000,Payment[Cash],57,group_57,adv ag r&d project-b baria
2022-08-02,CPV220800341,C-0453,"Paid to MR. Sheikh Jubair For Advance Petty Cash TK. 13,000/- for Fertility Improvement Project. (Hydrophonic Operational Cost)",Head Office Cash,Cash-in-Hand,0.0,13000.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800342,C-0454,Paid to MR. Sheikh Jubair Budget For Growing Media of 300 Growing Bags for Rock Melon Production Purpose (Hydrophonic Operational Cost),Adv Ag R&D Project-B\'baria,Advance Agt CWIP,31400.0,0.0000,Payment[Cash],57,group_57,adv ag r&d project-b baria
2022-08-02,CPV220800342,C-0454,Paid to MR. Sheikh Jubair Budget For Growing Media of 300 Growing Bags for Rock Melon Production Purpose (Hydrophonic Operational Cost),Head Office Cash,Cash-in-Hand,0.0,31400.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800343,C-0455,Paid to MR. Sheikh Jubair For Hydrophobic Rock Melon Purchase bill,Current Account with Safir Sir (Personal),Current Account with Safir Rahman,8670.0,0.0000,Payment[Cash],29,group_29,current account with safir sir
2022-08-02,CPV220800343,C-0455,Paid to MR. Sheikh Jubair For Hydrophobic Rock Melon Purchase bill,Head Office Cash,Cash-in-Hand,0.0,8670.0000,Payment[Cash],12,group_12,head office cash
2022-08-02,CPV220800360,BD-0299,"Purchase of recondition self, LPG Kit, Flexible pipe, Gas mixer & maints & fitting charge for forklift-08. PO# 22070268.",Repairs & Maint-Forklift,Fac Repairs Maintenance,19500.0,0.0000,Payment[Cash],3,group_3,repairs & maint-forklift
2022-08-02,CPV220800360,BD-0299,"Purchase of recondition self, LPG Kit, Flexible pipe, Gas mixer & maints & fitting charge for forklift-08. PO# 22070268.",Bogra Plant Cash,Cash-in-Hand,0.0,19500.0000,Payment[Cash],4,group_4,bogra plant cash
2022-08-04,CPV220800579,C-0479,Paid to MR. Amirul Haque Mollick Sr. Officer Head Office QFL For Holding Tax.,Current Account with MKR,"Current Account with Directors\', '175000.0000",0.0,Payment[Cash],,29,group_29,current account with mkr
2022-08-04,CPV220800579,C-0479,Paid to MR. Amirul Haque Mollick Sr. Officer Head Office QFL For Holding Tax.,Head Office Cash,Cash-in-Hand,0.0,175000.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800580,C-0480,Paid to Mr. Maruf Sr. Officer QFL Admin For Mr. Safir Rahman & Mr. Basir Rahman  Utility Bill for the Month of July-2022,Directors\' Apt. Service Charge-DD[Safir],Utility Expense of DD[Safir Rahman],15000.0,0.0000,Payment[Cash],47,group_47,directors apt. service charge-dd
2022-08-04,CPV220800580,C-0480,Paid to Mr. Maruf Sr. Officer QFL Admin For Mr. Safir Rahman & Mr. Basir Rahman  Utility Bill for the Month of July-2022,Directors\' Apt. Service Charge-FD[Basir],Utility Expense of FD[Basir Rahman],15000.0,0.0000,Payment[Cash],47,group_47,directors apt. service charge-fd
2022-08-04,CPV220800580,C-0480,Paid to Mr. Maruf Sr. Officer QFL Admin For Mr. Safir Rahman & Mr. Basir Rahman  Utility Bill for the Month of July-2022,Current Account with Safir Sir (Personal),Current Account with Safir Rahman,7995.0,0.0000,Payment[Cash],29,group_29,current account with safir sir
2022-08-04,CPV220800580,C-0480,Paid to Mr. Maruf Sr. Officer QFL Admin For Mr. Safir Rahman & Mr. Basir Rahman  Utility Bill for the Month of July-2022,Current Account with Basir Rahman,"Current Account with Directors\', '7994.0000",0.0,Payment[Cash],,11,group_11,current account with basir rahman
2022-08-04,CPV220800580,C-0480,Paid to Mr. Maruf Sr. Officer QFL Admin For Mr. Safir Rahman & Mr. Basir Rahman  Utility Bill for the Month of July-2022,Head Office Cash,Cash-in-Hand,0.0,45989.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800581,C-0481,Paid to Mr. Maruf Sr. Officer QFL Admin For C.M. Sir  Utility Bill for the Month of July-2022,Directors\' Apt. Service Charge-CM,Utility Expense of CM,50418.0,0.0000,Payment[Cash],47,group_47,directors apt. service charge-cm
2022-08-04,CPV220800581,C-0481,Paid to Mr. Maruf Sr. Officer QFL Admin For C.M. Sir  Utility Bill for the Month of July-2022,Head Office Cash,Cash-in-Hand,0.0,50418.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800582,C-0483,personal exp,Current Account with IBS,"Current Account with Directors\', '25000.0000",0.0,Payment[Cash],,26,group_26,current account with ibs
2022-08-04,CPV220800582,C-0483,personal exp,Head Office Cash,Cash-in-Hand,0.0,25000.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800583,C-0484,personal exp,Current Account with SH,"Current Account with Directors\', '1980.0000",0.0,Payment[Cash],,38,group_38,current account with sh
2022-08-04,CPV220800583,C-0484,personal exp,Head Office Cash,Cash-in-Hand,0.0,1980.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800584,C-0485,"For, fish, meat, oil, rice, egg, butter, & vegetables",Top Managements\' Canteen Exp.,Canteen Expenses,33355.0,0.0000,Payment[Cash],40,group_40,top managements canteen exp.
2022-08-04,CPV220800584,C-0485,"For, fish, meat, oil, rice, egg, butter, & vegetables",Head Office Cash,Cash-in-Hand,0.0,33355.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800585,C-0486,"for, Paid to Rajon( Cook) for  bazar Exp",Current Account with SMF,"Current Account with Directors\', '2400.0000",0.0,Payment[Cash],,29,group_29,current account with smf
2022-08-04,CPV220800585,C-0486,"for, Paid to Rajon( Cook) for  bazar Exp",Head Office Cash,Cash-in-Hand,0.0,2400.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800586,C-0487,"Paid to i infotech for  HRM software, TRPO System,  Month of  July-2022",Software Development & Service Charges,Computer Ancillary Exp.,31932.0,0.0000,Payment[Cash],47,group_47,software development & service charges
2022-08-04,CPV220800586,C-0487,"Paid to i infotech for  HRM software, TRPO System,  Month of  July-2022",Head Office Cash,Cash-in-Hand,0.0,31932.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800587,C-0488,"for, Octan & Cng",Fuel Expenses-Discovery No.11-8701,Fuel Expenses-General,5460.0,0.0000,Payment[Cash],56,group_56,fuel expenses-discovery no. -
2022-08-04,CPV220800587,C-0488,"for, Octan & Cng",Conveyance Allowances,Administrative Expenses,250.0,0.0000,Payment[Cash],42,group_42,conveyance allowances
2022-08-04,CPV220800587,C-0488,"for, Octan & Cng",Head Office Cash,Cash-in-Hand,0.0,5710.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800588,C-0489,Paid to Mr. M. A  Rashid For Utility Bill month of July-2022,Utilities Bill-DD(A. Rashid),Administrative Expenses,15000.0,0.0000,Payment[Cash],34,group_34,utilities bill-dd
2022-08-04,CPV220800588,C-0489,Paid to Mr. M. A  Rashid For Utility Bill month of July-2022,Medical Exp[Mr.Rashid]-Depty Director,Medical & Accidental Exp-Officers,10000.0,0.0000,Payment[Cash],24,group_24,medical exp -depty director
2022-08-04,CPV220800588,C-0489,Paid to Mr. M. A  Rashid For Utility Bill month of July-2022,Head Office Cash,Cash-in-Hand,0.0,25000.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800589,C-0490,"paid to Mr. Arif Hyder for Utility Bill, month Of  july-2022",Utilities Bill-AD(Arif Haider),Administrative Expenses,10000.0,0.0000,Payment[Cash],34,group_34,utilities bill-ad
2022-08-04,CPV220800589,C-0490,"paid to Mr. Arif Hyder for Utility Bill, month Of  july-2022",Medical Exp-[Arif Haider]-AD,Medical & Accidental Exp-Officers,5000.0,0.0000,Payment[Cash],53,group_53,medical exp- -ad
2022-08-04,CPV220800589,C-0490,"paid to Mr. Arif Hyder for Utility Bill, month Of  july-2022",Head Office Cash,Cash-in-Hand,0.0,15000.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800590,C-0491,"Paid to  CP bd ltd for 19,600 DOC @19=3,72,400/=Hobigonj Broiler Shed Unit-7,Batch-57 to 60",HBF-DOC Costs,Hobigonj Broiler Farm Expenses,372400.0,0.0000,Payment[Cash],58,group_58,hbf-doc costs
2022-08-04,CPV220800590,C-0491,"Paid to  CP bd ltd for 19,600 DOC @19=3,72,400/=Hobigonj Broiler Shed Unit-7,Batch-57 to 60",Head Office Cash,Cash-in-Hand,0.0,372400.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800591,C-0492,"Paid to Sheikh Jubair For R& D Lience Renwal Perpose,",Adv to Sheikh Jubair-Mkt.A(HO),Advance to Employee of HO,21000.0,0.0000,Payment[Cash],11,group_11,adv to sheikh jubair-mkt.a
2022-08-04,CPV220800591,C-0492,"Paid to Sheikh Jubair For R& D Lience Renwal Perpose,",Head Office Cash,Cash-in-Hand,0.0,21000.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800592,C-0493,"For Bus,Rickshaw fare",Conveyance Allowances,Administrative Expenses,1360.0,0.0000,Payment[Cash],42,group_42,conveyance allowances
2022-08-04,CPV220800592,C-0493,"For Bus,Rickshaw fare",Head Office Cash,Cash-in-Hand,0.0,1360.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800593,C-0494,For the Month of July-2022 Q - Center & Head Office QFL.,Out of Pocket Payable,Liabilities for Expenses,393300.0,0.0000,Payment[Cash],33,group_33,out of pocket payable
2022-08-04,CPV220800593,C-0494,For the Month of July-2022 Q - Center & Head Office QFL.,Head Office Cash,Cash-in-Hand,0.0,393300.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800594,C-0495,For the Month of July-2022  Director & Head Office QFL.,Staff House Rent Payable,Liabilities for Expenses,770400.0,0.0000,Payment[Cash],32,group_32,staff house rent payable
2022-08-04,CPV220800594,C-0495,For the Month of July-2022  Director & Head Office QFL.,Head Office Cash,Cash-in-Hand,0.0,770400.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800595,C-0496,For the Month of July-2022  Director & Head Office QFL.,Car Allowance-H/O,Salary & Allowances,250000.0,0.0000,Payment[Cash],59,group_59,car allowance-h/o
2022-08-04,CPV220800595,C-0496,For the Month of July-2022  Director & Head Office QFL.,Head Office Cash,Cash-in-Hand,0.0,250000.0000,Payment[Cash],12,group_12,head office cash
2022-08-04,CPV220800596,C-0497,"Broiler Integration Farm tk. 2,54,611/-,Depot Personal tk.51,540/-,Casual Worker tk.  48,300/-,QFL Head Office tk. 9,29,644/- For the Month of July-2022.",Salary & Allowances Payable,Liabilities for Expenses,1284095.0,0.0000,Payment[Cash],31,group_31,salary & allowances payable
2022-08-04,CPV220800596,C-0497,"Broiler Integration Farm tk. 2,54,611/-,Depot Personal tk.51,540/-,Casual Worker tk.  48,300/-,QFL Head Office tk. 9,29,644/- For the Month of July-2022.",Head Office Cash,Cash-in-Hand,0.0,1284095.0000,Payment[Cash],12,group_12,head office cash
2022-08-03,CPV221100117,ND-0271,"Truck fare for carriage empty pp bag, MRR No# GRN-2422080061.",AP Alliance Bags Ltd.,Sundry Creditors,10000.0,0.0000,Payment[Cash],60,group_60,ap alliance bags ltd.
2022-08-03,CPV221100117,ND-0271,"Truck fare for carriage empty pp bag, MRR No# GRN-2422080061.",Nandigram Plant Cash,Cash-in-Hand,0.0,10000.0000,Payment[Cash],4,group_4,nandigram plant cash
2022-08-03,CPV230500351,C-17,Phuto copy purpose.,CWIP-QC&QR: Others,CWIP Q-Center & Q-Residences,5665.0,0.0000,Payment[Cash],61,group_61,cwip-qc&qr others
2022-08-03,CPV230500351,C-17,Phuto copy purpose.,Cash for Q-Center & Q-Residence,Cash-in-Hand,0.0,5665.0000,Payment[Cash],62,group_62,cash for q-center & q-residence
2022-08-03,CPV230500352,C-18,Car fuel DMD sir.,CWIP-QC&QR: Preliminary Exp Q. Center,CWIP Q-Center Stock,4520.0,0.0000,Payment[Cash],61,group_61,cwip-qc&qr preliminary exp q. center
2022-08-03,CPV230500352,C-18,Car fuel DMD sir.,Cash for Q-Center & Q-Residence,Cash-in-Hand,0.0,4520.0000,Payment[Cash],62,group_62,cash for q-center & q-residence
2022-08-03,CPV230500353,C-19,Scaffolding Painting purpose Labour Payment.,CWIP-QC&QR: Cost of Podium Floor -1,CWIP-QC&QR: Cost of Superstructure(GF to 16th Floor,37190.0,0.0000,Payment[Cash],61,group_61,cwip-qc&qr cost of podium floor -
2022-08-03,CPV230500353,C-19,Scaffolding Painting purpose Labour Payment.,Cash for Q-Center & Q-Residence,Cash-in-Hand,0.0,37190.0000,Payment[Cash],62,group_62,cash for q-center & q-residence
2022-08-04,CPV230500354,C-20,Patty cash,Adv to Sorwar Q-Center & Q-Residence,Advance for Q-Center & Q-Residences,30000.0,0.0000,Payment[Cash],62,group_62,adv to sorwar q-center & q-residence
2022-08-04,CPV230500354,C-20,Patty cash,Cash for Q-Center & Q-Residence,Cash-in-Hand,0.0,30000.0000,Payment[Cash],62,group_62,cash for q-center & q-residence
2022-08-03,PV220800001,FCD-0332,Amount Paid to worker for night Allowance  Bill Purposes,Fac Snacks Expenses for Night Duty-Workers,Factory Overhead (Direct),2600.0,0.0000,Payment[Cash],5,group_5,fac snacks expenses for night duty-workers
2022-08-03,PV220800001,FCD-0332,Amount Paid to worker for night Allowance  Bill Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,2600.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-03,PV220800001,FCD-0333,Amount Paid to Nazim uddin for Marriage Gift Purposes,Fac Gift & Donation,Factory Overhead (Indirect),10000.0,0.0000,Payment[Cash],50,group_50,fac gift & donation
2022-08-03,PV220800001,FCD-0333,Amount Paid to Nazim uddin for Marriage Gift Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,10000.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-03,PV220800001,FCD-0334,Saidul Shed Rent July-2022 Purposes,Factory Lease Rent Payable,Liabilities for Expenses,10600.0,0.0000,Payment[Cash],63,group_63,factory lease rent payable
2022-08-03,PV220800001,FCD-0334,Saidul Shed Rent July-2022 Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,10600.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-03,PV220800001,FCD-0335,Revenue Stamp Purchase Purposes,"Fac Postage,Stamp & Courier",Factory Overhead (Indirect),3570.0,0.0000,Payment[Cash],36,group_36,fac postage stamp & courier
2022-08-03,PV220800001,FCD-0335,Revenue Stamp Purchase Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,3570.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-03,PV220800001,FCD-0336,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,133890.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-03,PV220800001,FCD-0336,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,133890.0000,Payment[Cash],4,group_4,gazipur plant cash
2022-08-03,PV220800001,FCD-0337,Amount Paid to Driver for L/C Maize Carring Purposes,Carriage Inward-Import,Carriage Inword-Import,36120.0,0.0000,Payment[Cash],8,group_8,carriage inward-import
2022-08-03,PV220800001,FCD-0337,Amount Paid to Driver for L/C Maize Carring Purposes,Gazipur Plant Cash,Cash-in-Hand,0.0,36120.0000,Payment[Cash],4,group_4,gazipur plant cash
